Customer Review,Sentiment,Emotion
masya allah saya kira bahan nya kaku ternya nya bahannya lembut dan nyaman di pake sama suami bisa2 langganan nih pelayanan nya juga memuaskan pokonya ,1,0
bahan nya enak dan adem bakal langganan ini kak biar motif nya beda dr yg aq pesan no prob yg penting bahan enak buat tidur dan harga terjangkau,1,0
seller ramah dan fast response packaging rapih dan kualitas kaos ok  bakal beli lagi ,1,3
worth it lah sesuai harganyafast respon dari penjual fast shipping jugarecomendthanks,1,3
mantap proses pengemasan dan pengirimannya cepat produknya juga nyaman bahannya,1,0
barang bagus motif nya jg cantik respond penjual cepat,1,0
respon cepat  segera diproses pengiriman rapi  cepat piyama sesuai  nyaman digunakan adminnya ada inisiatif untuk mengirimkan warna piyama yang berbeda ,1,0
cepat amat sampai paketnya bahan satin bagus dan halus ramah banget orangnya ,1,3
repeat order seller komunikatif pengiriman cepat fast response,1,0
kainnya adem lembut tipis nyaman lah klo buat tidur terimakasih,1,0
piyama kualitas  seller responsive prosesnya cepat pengiriman juga cepat sampainya di manado semoga next order bisa sebagus ini yah terima kasih,1,0
bahannya ademlembutcocok dipakai dalam ruangan berac dan bisa terhindar dari gigitan nyamuk jadirencana mau order warna lain lagi,1,3
piyamanya bagus sudah beli ke 2 x harga murah pengiriman cepat seller rekomendasi,1,3
mantab pengiriman cepat bahan tebal tapi tidak panas jahitan rapi harga murah,1,0
cepat respon baju tidur yg datang sesuai deskripsi ukuran dan gambar 3xl bahan kaos katun ,1,0
kemasan rapi n baju sesuai pesanan serta pengiriman cepat makasih,1,0
entah sudah berapa kali saya belanja dari frayday tidak pernah dikecewakan sama sekali bahan adem dan tahan lama d,1,0
seller bertanggung jawab bahan celana adem recommended,1,3
oke banget barang lembut anti bakteri barang premiumenak dipake dehsaya udah 2 beli sekali beli 6murah tapi gak murahanyakin,1,0
kali ke 2 pesen kaos kaki disini bahan bagus dan enak banget dipakai harga super terjangkau dan pengiriman cepat,1,0
sesuai pesanan bahan nyaman dipakaipenjual fast respon packing juga rapiii,1,0
mantaps barang respon  pengirimannya harganya juga murah ,1,0
produk sesuai pengiriman cepat packing aman recommended seller,1,3
gokil harga murah kualitas oke punya,1,0
recommended seller produk sesuai dengan yang dijelaskan oleh seller pengiriman dan respon seller super duper cepat,1,3
nyaman dipakai halus juga kerenlah muat untuk kaki saya yang panjang,1,0
kaget pas dateng ternyata bahannya bagus kualitasnya bagus padahal harganya murah wk,1,0
bisa muat sampai ukuran kaki no 42 suami saya suka ga tebel ga tipis nyaman lembut positive,1,0
mantap sesuai dengan yang saya pesan packing rapih pengemasan dan pengiriman cepatterima kasih seller,1,0
packing rapibarang amankwalitas cukup baikpengiriman cukup cepatharga sesuaibarang orithank u sellertoped dan jasa pengirimanpositive job,1,0
barang sesuai kualitasnya pelayanan toko bagus dan responsif,1,0
kualitas kaos kakinya bagus dan tebal,1,0
respon cepat barang sesuai pesanan bahannya adem tebalnya pas packing aman recommended,1,3
seller responsif sekaliikaos kaki nyaman bgt dipake terima kasih,1,0
sesuai deskripsi  pesanan bahan lembut nyaman dipakai sesuai harga,1,0
bahan bagus agak tebal spertinya ga cepet longgar halus breathable panjang pengiriman super cepat penjual sangat komunikatif smoga barang awet puas belanja di toko ini thanks,1,0
oke sih ini bahannya enak buat dipakai tebal tipisnya jg perfect buat sy ga ketebelan ga ketipisan,1,0
bahannya adem tebalnya pas jahitan rapi sudah lngganan beli d sini dan selalu repeat orderrecomended seeller,1,3
pengiriman cepat barang lumayan,1,0
bahannya adem warnanya cantik  tebalnya pas jahitan rapi,1,0
barang bagus sesuai kualitas dan harga proses dan respon agak lambat mesti diingatkan dulu,1,0
produk bgs packing bgs pengiriman cpt,1,0
produknya sesuai gambar,1,0
pengirimannya cepat barang bagus tapi ukuran maksimal 27 sepertinya jadi tidak muat,1,0
bahannya enak gak gerah dipakainya,1,0
beli buat ibu saya muat sampai ukuran besar waktu dikomplain ada yg cacat seller cepet respon diganti dgn yg baru terimakasih ,1,0
puas banget kaos kakinya bagus,1,0
warnanya cantik  bahannya adem tebalnya pas jahitan rapi ini keren banget si harga terjangkau kualitasnya oke pelayanannya okee,1,3
warna sesuai ada karet di bagian belakang spy kaos kaki tdk mudah lepas ,1,0
sesuai pesanan trmksi,1,0
warna kaoskaki sesuai pesanan,1,0
packing rapi proses pengiriman cepat,1,0
bagus strap nyaseller jg krmnya cepat,1,0
kualitas nya bagus  warna2 nya sesuai dengan yg di etalase  pengiriman cepat banget  thank you,1,0
pembelian yg kesekian kali disini ,1,0
bgs cepat respon dan pengirimanny,1,0
puas banget ,1,3
barang sesuai gambar dan deskripsi namun tali nya kependekan,1,0
ternyata kecil hanya cocok buat anak anak kl buat dewasa kepala besar terlalu nyekek tapi warna bagus sesuai pesanan,1,0
ckup bagusterimakasih,1,0
wah alhamdulillah sampai dengan aman bubble wrap tebal banget suka sama modelnya kelihatan mevvah banget juara seller,1,0
bagus bngtcmn klau bisa dpercepat pengirimannya ya kak lain kali,1,3
alhamdulillah sudah sampai sabuknya keren cepet nyampenya pada hal baru kemaren sore pesannya ,1,0
barang sudah sampai sesui dengan pesana,1,0
barangnya sesuai dgn yg ditawarkan bagus,1,0
enak dipakai  jahitannya rapi,1,0
bahannya adem jahitannya rapi tidak menerawang enak dipakai ,1,0
bahan bagus  hanya di bagian jahitan mudah lepas,1,0
ukuran sesuai ringan dipakai warnanya bagus ,1,0
ini sudah ke berapa kalinya beli daster disini dan selalu puas  thanks yaa,1,3
ringan dipakai ukuran sesuai bahan menyerap menerawang sih in mah  sesuai harga lah,1,0
brg sudah smpai dg aman peking rapi kualitas bahan sesuai harga,1,0
barang sampai dengan selamat jumlahnya pas motifnya bener bener random jadi pas untuk dijadiin bingkisan bahannya tipis tapi bagus ,1,0
harga barang bagus bnget dan sesuai harga warnanya aja cepet pudar sekali cuci aja udah langsung berubah,1,3
kualitas bahan bagus  jahitannya rapi warnanya cantik  model celananya cantik  nyaman dipakai  bahan menyerap keringat ukuran sesuai tidak menerawang bahannya adem bahannya lembut udh punya warna navy dan dark grey pengen lagi warna lain bagus pake banget,1,0
barang diterima dengan baik dan di packing rapi sesuai deskripsi ada jahitan kurang rapi di bagian kaki tp no probs,1,0
nyaman dipakai  jamnya bagus banget warnanya cantik  produk sesuai dengan foto,1,3
jamnya bagus banget produk sesuai dengan foto nyaman dipakai ,1,3
bagus dengan hrg segitu cuman trnyata kecil aku kira agak gede,1,0
sepatunya enteng solnya empuk nyaman dipakai ukurannya sesuai desainnya sporty  proses pesanan cepat warnanya cantik packaging aman ,1,0
ukurannya lebih kecil dari 40 pada umumnya sisanya ok,1,0
pelayanan ramah fast respon cuma packing nya kok mohon maaf kerdus nya lecek lecek gitu ya kurang rapih overall oke lah trims,1,0
desainnya cantik  potongannya rapi,1,0
kualitas produk bagus  desainnya cantik  warnanya cantik ,1,0
ada karat sedikit di bagian resletingnya sama jaitan sedikit kurang rapih di bagian dlm tapi overall bagus sih,1,0
sesuai pesanan cuma tempat kartu kurang lebar,1,0
potongannya rapi ukurannya sesuai warnanya cantik  bahannya adem produk berkualitas produk sesuai dengan foto,1,0
mantab berkwalitaswarnanya cantik  potongannya rapi ukurannya sesuai bahannya adem produk berkualitas produk sesuai dengan foto,1,0
ukurannya sesuai bahannya adem produk sesuai dengan foto,1,0
beli 2 beda warna tp sama sis nya dikirim warna yg sama udah terlanjur dipack sama sis nya diganti ovo lho ke saya padahal sy terima 2 barang tanggung jawab sekalii celana sesuai deskripsi,1,0
sudah terima packingnya rapi bahannya lembut enak dipake kurir yg selalu ramah mkshpotongannya rapi,1,0
ukurannya ada yg besar ada yg kecil tapi lumayan dengan harga segitu makasih ya,1,0
ukurannya sesuai bahannya adem produk sesuai dengan foto warnanya cantik ,1,0
produk sesuai dengan foto,1,0
kualitas produk bagus  jahitan rapi potongannya rapi desainnya cantik ,1,0
kualitas produk bagus  jahitan rapi desainnya cantik  cm kekurangannya kl isi banyak kartu jd sesak hehe,1,0
terimakasih banyak kak pengiriman cepatt,1,0
desainnya cantik  warnanya cantik  kualitas produk bagus ,1,0
barangnya udh sampe suka banget sama dompetnya bahannya jga bagus semoga aweeettt  90 bagus bgt kualitas produk bagus  desainnya cantik  warnanya cantik  jahitan rapi bahannya lembut,1,0
jahitan rapi potongannya rapi warnanya cantik ,1,0
barang sesuai gambarpaking rapih,1,0
ukuran sesuai tidak menerawang bahan menyerap keringat jahitannya rapi warnanya bagus ,1,0
adem bahannya,1,0
trimaksih daster sudah sampai dapat grtisan dari toped jdi gak perlu komplain aneh2 nmnya grtisan yg datang emang gak sesuai sih sma gambar bagus bahannya tebel trnyata gak nerawang ringan dipakai tidak menerawang ukuran sesuai warnanya bagus  bahan menyerap keringat jahitannya rapi,1,0
asli bagus bgt,1,3
bagus bangett makasii dpt hadiah dr tokpedddddtidak menerawang ukuran sesuai ringan dipakai warnanya bagus  bahan menyerap keringat jahitannya rapi,1,3
paket cepat sampai bagus danrapih trimakasih kakakwarnanya bagus  ukuran sesuai jahitannya rapi,1,0
lumayan bagus bahan a  cpt jga proses pengiriman a,1,0
barang bagus meskipun agak panas,1,0
bahan menyerap keringat ringan dipakai,1,0
semurah ini dan sebagus ini maaf ya telat baru ada kuota bajunya lagi dijemurringan dipakai jahitannya rapi ukuran sesuai warnanya bagus  bahan menyerap keringat tidak menerawang,1,0
bagus sangat cepat sampaibarang juga daster bali adem di pakainya barang sesuai keinginan terimakasih tokopedia,1,0
sesuai foto sampainya lebih cepat dari yg dijadwalkan,1,0
ringan dipakai jahitannya rapi warnanya bagus ,1,0
jahitannya rapi warnanya bagus ,1,0
sesuai order,1,0
bahan nya bagus banget,1,3
pengiriman cepat packaging rapi produk sesuai pesanan kualitas produk sesuai harga,1,0
enakkk dipakenyaa bahannya bagus bahannya adem modelnya kekinian  tidak menerawang warnanya cantik  jahitannya rapi enak dipakai ,1,0
bahannya adem enak dipakai  modelnya kekinian  jahitannya rapi bahan menyerap keringat tidak menerawang,1,0
bahannya adem stretch worth to buy utk harga segini yg hitam lebih bagus dibanding yg putih,1,0
kaosnya enak di pakainya,1,0
ukuran sesuai cuma agak tipis mgkn krn warna putih sesuai lah utk hrg segitu tq selller,1,0
cepet pengiriman nyabahannya lumayan tebel mudah2an nyerap keringet,1,0
kualitas bahan bagus  nyaman dipakai  tidak menerawang,1,0
nyaman dipakai  kualitas bahan bagus  bahannya adem,1,0
kualitas bahan bagus  nyaman dipakai  jahitannya rapi warnanya cantik  ukuran sesuai bahannya lembut model celananya cantik ,1,0
kualitas bahan bagus  nyaman dipakai  jahitannya rapi ukuran sesuai warnanya cantik  bahannya lembut bahannya adem tidak menerawang bahan menyerap keringat,1,0
paket telah sampaisesuai hargalah,1,0
warnanya agak kurang sesuai gambar tapi overall bagus,1,0
bahan adem tapi tipis sekali terawang klo dipakai sesuai dg harga lah bahannya adem,1,0
jahitannya rapi warnanya cantik  ukuran sesuai semoga tetep amanahsukses selalumksh,1,0
bagus sesuai gambarmantapp,1,0
jahitannya rapi ukuran sesuai modelnya cantik  warnanya cantik  nyaman dipakai  bahannya adem,1,0
jahitannya rapi warnanya cantik  bahannya lembut ukuran sesuai nyaman dipakai  modelnya cantik  bahannya adem,1,0
real pict pengiriman cepat pengemasan rapi  worth it lah hrga segitu pasti next order,1,3
barang bagus kiriman cepat,1,0
barang sesuai hargalumayan bagus,1,0
barang bagus,1,0
barang sesuai harga,1,0
kualitas sesuai harga respon seller ok tks,1,0
barang sudah diterima sesuai deskripsi repon cepat paking bagus terima kasih,1,0
packing rapi respon cepatt,1,0
mantap bgt,1,0
harga kualitas barang sesuai terima kasih seller sukses tokopedia,1,0
murahcepatsesuai,1,0
barangnya cepat sampai terimakasih,1,0
order 2pcs sempat khawatir krn pas sampai sudut packing bubble wrap agak robek sptnya sempat terbanting kotaknya jg penyok2 tp alhamdulillah warna biru berfungsi dgn baik walaupun tutup bagian bwhnya sempat agak lepas warna hitam hidup mati suara jg kurang nyaring stlh di charge sempat sesekali hidup mati alhamdulillah suara agak gedean walaupun tdk senyaring warna biru overall lumayan bagus sesuai harga terimakasih,1,0
lansung cobapositive bos,1,0
udah dateng proses cepet thankyouu,1,0
barang sesuai gambar sipp,1,0
barang berfungsi dengan baik recommended seller ,1,3
thanks barang udh sampe cepet bgd tp maaf blm coba barangnya dan blm sempat fotokurir juga oke thanks gan moga bermanfaat,1,0
barang bagus dan cepat sekali sampainya ke cianjur hanya 2 haribest seller,1,0
mantap pengiriman luarbiasa cepatbarang oke,1,0
barang cepat datang respon penjual bagus dan semoga bisa,1,0
paking rapih kondisi barang datang mantap kualitas sesuai harga joss,1,0
fast respond packingnya bagus rapih barang yg dikirim sesuai pesanan terima kasih,1,0
bagus simple cuma menurut saya kurang keras suaranya tapi bagus ,1,0
pengiriman cepat packing rapih dan aman kualitas suara standar sebanding dengan harga,1,0
bagus mantab jernih,1,0
barang bagus banget asli dengan harga sgni dpt quality wireless microphone kek gni the best,1,0
produk mantap packingnya bagus,1,0
pesanan sdh diterima dlm keadaan baik dan cpt sampainya dpt bonus stikterima kasih seller dan kurir,1,0
produk sudah diterima dan dicek sesuai dengan deskripsi dan gambar produk sudah dites  dicoba dan dapat berfungsi baik,1,0
pengiriman barang cepat dan sesuai spec barang,1,0
barang sesuai keinginan thx toko pedia,1,0
barang sudah sampai nanti di update bintang mau cek kondisi barang dulu,1,0
lumayan lah buat pemanasan,1,0
barang sesuai thank you,1,0
bagus barangnya cocok untuk latihan sticking  ini untuk anak saya,1,0
bagus barang sampai cepat,1,0
trima kasih szsdrum barang sdh sampaisukses terus szsdrum ,1,0
pantulan bagus lumayan lah,1,0
barang sudah di terima cuman ini ada bagian yang ngelupas di kayunya tp ok lah terima kasih,1,0
safety packagingterima kasih banyak semoga awettop seller,1,0
barang bagus packing rapih mantap biar bintang yang berbicara,1,0
saya puas barangnya bagus sampai saat tidak ada masalah,1,0
produknya bagus dan berfungsi dengan baik,1,0
positive product sesuai deskripsi,1,0
barang sudah di trima dgn baik dan rapi suara nya oke thanks,1,0
barangnya ga dikirim sampai hari ini,0,4
tidak sesuai ekspektasi suara mic tetap kecil ga ada perubahan,0,4
mengecewakan belanja disini barang tidak sampaiganti2kurir gak jelaspenjual gak koperatif,0,2
penjual adalah calo jual barang orang laindi chat gak jelas hati2lah,0,4
ngga cocok sama hp realme 5 pro ngga konek manual pake bahasa china sulit dipahami,0,4
gk nyalah parah,0,2
deskripsi produk tdk jelas usb tdk cocok di hp samsung,0,1
pas pertama datang barang nggak berfungsi coba2 lagi akhirnya sempat berfungsi suara keterima dgn baik transaksi langsung saya klik selesai tapi besoknya ternyata error lagi sampai sekarang sebetulnya di sisi penjual nggak ada masalah pertanyaan dijawab dgn baik cuma produk error setlh transaksi diklik selesai nggak yakin juga bakal bisa diretur kepaksa ulasan diedit jadi bintang 1 jadi balik lagi deh pake yg model kabel,0,4
kurang komunikatif,0,4
barang nya sdh di coba tapi tdk bisa berpungsi dgn baik nggak bisa conek dgn iphone sy,0,1
baru dipake 6x charger indikator udh ga nyala udh ga bisa dipake gimana ini sampe sekarang belum ada tindakan nyata pengurusan garansi 2810,0,4
barang rusak di jual emang ngehek,0,2
produk ada goresan ga rapi dan ada kotoran di pinggirannya kiriman cepat smpe,0,4
barangnya bgus cman saya kurang puas dgn pakingya gak rapi sama sekali sticknyapun cpot   tolong perbaiki lagi byar tokonya laris ,0,1
kurang suka bau karetnya sangat menyengat,0,4
barang sampainya lama sekali respon penjual lambat mengecewakan,0,1
qualitas jelek sekali bau seperti cat pad ya bergelombang,0,4
pengirimannya sih cepat tapi barangnya bruntusan gitu teman saya juga beli drum pad bahan karet dari malang tapi alus kok ini yg saya beli malah bruntusan begitu ekspetasi saya tadinya bagus malah dapatnya yg jelekkan tdk sesuai foto yg di pajang oleh penjual,0,4
barang tidak sesuai dengan yg di iklankan seperti nya bekas,0,4
barang tidak sesuai gambar yang ditawarkan,0,1
banyak yang tergores seperti bekashabis itu bagian bawah kayunya patah,0,4
maap agak kecewa krn yg saya terima beda sama gambar bagian alas tdk bevel spt gambar,0,1
kata teman yg terjun di dunia musik barangnya kurang memuaskan mohon diperbaiki lagi produknya thx,0,1
kondisi drum pad nggak rapih masih banyak lem belepotan,0,4
file cd kosong tidak rekomendasi,0,4
respon sangat lama sekali no recomended,0,4
barang tidak sesuai dengan warna saya mesan hitam di kasih warna brown pengiriman lama tp barang bagus,0,4
sangat tidak recommended,0,2
pianika awalnya 1 tuts nada ga bunyi lalu suaranya kecil dan hilangdi chat no respon padahal lagi online ,0,4
